date,item_id,store_id,units_sold,prediction,absolute_error,recommended_units
2016-03-06,FOODS_1_002,CA_1,0,0.9601787742740595,0.9601787742740595,1
2016-03-07,FOODS_1_002,CA_1,0,0.6172825403818257,0.6172825403818257,1
2016-03-08,FOODS_1_002,CA_1,0,0.5140400968917493,0.5140400968917493,1
2016-03-09,FOODS_1_002,CA_1,1,0.5140400968917493,0.48595990310825066,1
2016-03-10,FOODS_1_002,CA_1,0,0.805663714527974,0.805663714527974,1
2016-03-11,FOODS_1_002,CA_1,0,0.6518489067054256,0.6518489067054256,1
2016-03-12,FOODS_1_002,CA_1,0,0.733094733261553,0.733094733261553,1
2016-03-13,FOODS_1_002,CA_1,1,0.43489301179253864,0.5651069882074613,1
2016-03-14,FOODS_1_002,CA_1,0,0.6591787788337105,0.6591787788337105,1
2016-03-15,FOODS_1_002,CA_1,1,0.5140400968917493,0.48595990310825066,1
2016-03-16,FOODS_1_002,CA_1,1,0.7797734740849614,0.22022652591503855,1
2016-03-17,FOODS_1_002,CA_1,1,0.805663714527974,0.19433628547202597,1
2016-03-18,FOODS_1_002,CA_1,2,0.9184040434829344,1.0815959565170656,1
2016-03-19,FOODS_1_002,CA_1,1,1.3834847208666285,0.38348472086662855,2
2016-03-20,FOODS_1_002,CA_1,1,1.2102557191011216,0.21025571910112162,2
2016-03-21,FOODS_1_002,CA_1,0,1.0623643618999663,1.0623643618999663,2
2016-03-22,FOODS_1_002,CA_1,1,0.9561869274164964,0.04381307258350364,1
2016-03-23,FOODS_1_002,CA_1,0,1.0710404877805535,1.0710404877805535,2
2016-03-24,FOODS_1_002,CA_1,0,0.9215319348566114,0.9215319348566114,1
2016-03-25,FOODS_1_002,CA_1,1,0.847196382170988,0.15280361782901197,1
2016-03-26,FOODS_1_002,CA_1,0,1.0417451396671058,1.0417451396671058,2
2016-03-27,FOODS_1_002,CA_1,0,0.6718492774037296,0.6718492774037296,1
2016-03-28,FOODS_1_002,CA_1,0,0.505363971011162,0.505363971011162,1
2016-03-29,FOODS_1_002,CA_1,1,0.5140400968917493,0.48595990310825066,1
2016-03-30,FOODS_1_002,CA_1,0,0.6678549047142978,0.6678549047142978,1
2016-03-31,FOODS_1_002,CA_1,0,0.5399303373347619,0.5399303373347619,1
2016-04-01,FOODS_1_002,CA_1,0,0.5399303373347619,0.5399303373347619,1
2016-04-02,FOODS_1_002,CA_1,0,0.49613846765036235,0.49613846765036235,1
2016-04-03,FOODS_1_002,CA_1,0,0.43489301179253864,0.43489301179253864,1
2016-04-04,FOODS_1_002,CA_1,0,0.3803262747706351,0.3803262747706351,1
2016-04-05,FOODS_1_002,CA_1,0,0.3890024006512223,0.3890024006512223,1
2016-04-06,FOODS_1_002,CA_1,1,0.07479743026190797,0.925202569738092,1
2016-04-07,FOODS_1_002,CA_1,0,0.5687074489167832,0.5687074489167832,1
2016-04-08,FOODS_1_002,CA_1,0,0.4148926410942349,0.4148926410942349,1
2016-04-09,FOODS_1_002,CA_1,0,0.49613846765036235,0.49613846765036235,1
2016-04-10,FOODS_1_002,CA_1,0,0.43489301179253864,0.43489301179253864,1
2016-04-11,FOODS_1_002,CA_1,1,0.3803262747706351,0.6196737252293649,1
2016-04-12,FOODS_1_002,CA_1,0,0.6678549047142978,0.6678549047142978,1
2016-04-13,FOODS_1_002,CA_1,0,0.5140400968917493,0.5140400968917493,1
2016-04-14,FOODS_1_002,CA_1,1,0.4148926410942349,0.5851073589057652,1
2016-04-15,FOODS_1_002,CA_1,1,0.7009697332239094,0.29903026677609057,1
2016-04-16,FOODS_1_002,CA_1,3,0.9362293987787444,2.0637706012212558,1
2016-04-17,FOODS_1_002,CA_1,1,1.323995846763776,0.323995846763776,2
2016-04-18,FOODS_1_002,CA_1,0,1.0623643618999663,1.0623643618999663,2
2016-04-19,FOODS_1_002,CA_1,0,0.8956416944135989,0.8956416944135989,1
2016-04-20,FOODS_1_002,CA_1,1,0.8956416944135989,0.10435830558640113,1
2016-04-21,FOODS_1_002,CA_1,2,1.096930728223566,0.9030692717764339,2
2016-04-22,FOODS_1_002,CA_1,0,1.344225841945369,1.344225841945369,2
2016-04-23,FOODS_1_002,CA_1,0,1.2168969600880504,1.2168969600880504,2
2016-04-24,FOODS_1_002,CA_1,0,0.7953367581227159,0.7953367581227159,1
2016-01-25,FOODS_1_002,CA_2,0,0.8869655685330116,0.8869655685330116,1
2016-01-26,FOODS_1_002,CA_2,1,0.7494461469813993,0.25055385301860067,1
2016-01-27,FOODS_1_002,CA_2,1,0.7797734740849614,0.22022652591503855,1
2016-01-28,FOODS_1_002,CA_2,0,0.805663714527974,0.805663714527974,1
2016-01-29,FOODS_1_002,CA_2,0,0.6518489067054256,0.6518489067054256,1
2016-01-30,FOODS_1_002,CA_2,0,0.733094733261553,0.733094733261553,1
2016-01-31,FOODS_1_002,CA_2,2,0.5599307080330659,1.440069291966934,1
2016-02-01,FOODS_1_002,CA_2,1,1.009628170114886,0.009628170114885926,2
2016-02-02,FOODS_1_002,CA_2,0,0.9313701892428721,0.9313701892428721,1
2016-02-03,FOODS_1_002,CA_2,1,0.7494461469813993,0.25055385301860067,1
2016-02-04,FOODS_1_002,CA_2,1,0.9111794554163353,0.08882054458366473,1
2016-02-05,FOODS_1_002,CA_2,1,0.9902640382295107,0.009735961770489299,1
2016-02-06,FOODS_1_002,CA_2,2,1.2711894175001672,0.7288105824998328,2
2016-02-07,FOODS_1_002,CA_2,0,1.3851105181325356,1.3851105181325356,2
2016-02-08,FOODS_1_002,CA_2,3,0.8869655685330116,2.113034431466988,1
2016-02-09,FOODS_1_002,CA_2,2,1.2519408600544377,0.7480591399455623,2
2016-02-10,FOODS_1_002,CA_2,1,1.3798742897038934,0.37987428970389336,2
2016-02-11,FOODS_1_002,CA_2,0,1.3074056259874005,1.3074056259874005,2
2016-02-12,FOODS_1_002,CA_2,1,1.207585369888263,0.20758536988826304,2
2016-02-13,FOODS_1_002,CA_2,2,1.5417313961204189,0.4582686038795811,2
2016-02-14,FOODS_1_002,CA_2,1,1.4988538630694934,0.4988538630694934,2
2016-02-15,FOODS_1_002,CA_2,0,1.3024174814989982,1.3024174814989982,2
2016-02-16,FOODS_1_002,CA_2,0,0.9561869274164964,0.9561869274164964,1
2016-02-17,FOODS_1_002,CA_2,0,0.7955271212509487,0.7955271212509487,1
2016-02-18,FOODS_1_002,CA_2,0,0.7753363874244119,0.7753363874244119,1
2016-02-19,FOODS_1_002,CA_2,0,0.7753363874244119,0.7753363874244119,1
2016-02-20,FOODS_1_002,CA_2,0,0.733094733261553,0.733094733261553,1
2016-02-21,FOODS_1_002,CA_2,0,0.43489301179253864,0.43489301179253864,1
2016-02-22,FOODS_1_002,CA_2,0,0.0661213043813207,0.0661213043813207,1
2016-02-23,FOODS_1_002,CA_2,2,0.07479743026190797,1.9252025697380921,1
2016-02-24,FOODS_1_002,CA_2,1,0.7751826872858911,0.22481731271410887,1
2016-02-25,FOODS_1_002,CA_2,1,0.805663714527974,0.19433628547202597,1
2016-02-26,FOODS_1_002,CA_2,0,0.9184040434829344,0.9184040434829344,1
2016-02-27,FOODS_1_002,CA_2,0,0.8565822139805394,0.8565822139805394,1
2016-02-28,FOODS_1_002,CA_2,0,0.7953367581227159,0.7953367581227159,1
2016-02-29,FOODS_1_002,CA_2,0,0.740770021100812,0.740770021100812,1
2016-03-01,FOODS_1_002,CA_2,0,0.7494461469813993,0.7494461469813993,1
2016-03-02,FOODS_1_002,CA_2,7,0.5140400968917493,6.485959903108251,1
2016-03-03,FOODS_1_002,CA_2,2,1.56413994540938,0.43586005459061994,2
2016-03-04,FOODS_1_002,CA_2,2,1.4280224224784241,0.5719775775215759,2
2016-03-05,FOODS_1_002,CA_2,0,1.809445682904208,1.809445682904208,2
2016-03-06,FOODS_1_002,CA_2,0,1.3610679691636052,1.3610679691636052,2
2016-03-07,FOODS_1_002,CA_2,0,1.1748799692017815,1.1748799692017815,2
2016-03-08,FOODS_1_002,CA_2,0,1.1835560950823687,1.1835560950823687,2
2016-03-09,FOODS_1_002,CA_2,0,1.2483581610132548,1.2483581610132548,2
2016-03-10,FOODS_1_002,CA_2,2,0.7753363874244119,1.224663612575588,1
2016-03-11,FOODS_1_002,CA_2,0,1.0514191245050848,1.0514191245050848,2
2016-03-12,FOODS_1_002,CA_2,1,0.6211761638908894,0.37882383610911063,1
2016-03-13,FOODS_1_002,CA_2,0,0.8528509917024663,0.8528509917024663,1
2016-03-14,FOODS_1_002,CA_2,2,0.6172825403818257,1.3827174596181742,1
2016-03-15,FOODS_1_002,CA_2,0,1.0643852702650223,1.0643852702650223,2
2016-03-16,FOODS_1_002,CA_2,0,0.7955271212509487,0.7955271212509487,1
2016-03-17,FOODS_1_002,CA_2,0,0.8214173616939613,0.8214173616939613,1
2016-03-18,FOODS_1_002,CA_2,0,0.6518489067054256,0.6518489067054256,1
